game_id,date,home_team,away_team,elo_home_pre,elo_away_pre,p_home_elo,home_won,elo_bin
0022500190,2025-11-08,LA Clippers,Phoenix Suns,1480.763129123726,1508.2438026015204,0.5208828353095638,0,"(0.52, 0.606]"
0022500189,2025-11-08,Denver Nuggets,Indiana Pacers,1555.7160798996608,1422.9857036119938,0.7322030651420058,1,"(0.692, 0.777]"
0022500187,2025-11-08,Miami Heat,Portland Trail Blazers,1464.3211439954134,1507.8645503016394,0.49777887438971996,1,"(0.435, 0.52]"
0022500183,2025-11-08,Washington Wizards,Dallas Mavericks,1412.4944808553003,1462.1673028609914,0.4889597162783412,0,"(0.435, 0.52]"
0022500185,2025-11-08,Atlanta Hawks,Los Angeles Lakers,1492.1830430507136,1523.1238132531514,0.5159101379498457,1,"(0.435, 0.52]"
0022500184,2025-11-08,Philadelphia 76ers,Toronto Raptors,1519.5498124333105,1543.3694182808306,0.5261398363982918,1,"(0.52, 0.606]"
0022500186,2025-11-08,Cleveland Cavaliers,Chicago Bulls,1523.0952209634875,1551.6575206094203,0.5193287683452736,1,"(0.435, 0.52]"
0022500191,2025-11-09,Milwaukee Bucks,Houston Rockets,1552.3570446115782,1569.4386997025008,0.5357990201873488,0,"(0.52, 0.606]"
0022500192,2025-11-09,New York Knicks,Brooklyn Nets,1529.022709642531,1409.007424640871,0.7176095538636651,1,"(0.692, 0.777]"
0022500193,2025-11-09,Orlando Magic,Boston Celtics,1525.4219723371266,1494.5160674229514,0.6034067039617834,0,"(0.52, 0.606]"
0022500194,2025-11-09,Memphis Grizzlies,Oklahoma City Thunder,1438.8572033440653,1611.5638309923006,0.3202968730239904,0,"(0.263, 0.349]"
0022500195,2025-11-09,Philadelphia 76ers,Detroit Pistons,1532.8178970141585,1549.6008744768315,0.5362266219848719,0,"(0.52, 0.606]"
0022500196,2025-11-09,Golden State Warriors,Indiana Pacers,1498.3676614017572,1415.48738943597,0.6723578333968628,1,"(0.606, 0.692]"
0022500197,2025-11-09,Sacramento Kings,Minnesota Timberwolves,1457.282272296558,1479.0703134508567,0.529054577933005,0,"(0.52, 0.606]"
0022500206,2025-11-10,LA Clippers,Atlanta Hawks,1466.1784097350583,1505.737559188118,0.5035126085138335,0,"(0.435, 0.52]"
0022500205,2025-11-10,Utah Jazz,Minnesota Timberwolves,1445.0977629822517,1493.8838416329809,0.49023528948561945,0,"(0.435, 0.52]"
0022500204,2025-11-10,Phoenix Suns,New Orleans Pelicans,1522.8285219901882,1438.1184592062914,0.6746739779431741,1,"(0.606, 0.692]"
0022500203,2025-11-10,Dallas Mavericks,Milwaukee Bucks,1475.858174916785,1537.3546720463323,0.47197169886697493,0,"(0.435, 0.52]"
0022500200,2025-11-10,Orlando Magic,Portland Trail Blazers,1508.5265846261966,1493.8023587845516,0.580915050816111,1,"(0.52, 0.606]"
0022500201,2025-11-10,Miami Heat,Cleveland Cavaliers,1478.3833355125012,1536.5540154498199,0.4767453102712591,1,"(0.435, 0.52]"
0022500198,2025-11-10,Charlotte Hornets,Los Angeles Lakers,1443.3536742023175,1509.569297115747,0.4652072382081994,0,"(0.435, 0.52]"
0022500202,2025-11-10,Chicago Bulls,San Antonio Spurs,1538.198726123088,1591.3890074480516,0.4839014569734783,0,"(0.435, 0.52]"
0022500199,2025-11-10,Detroit Pistons,Washington Wizards,1564.6152198924078,1398.8036087995067,0.7678587536149437,1,"(0.692, 0.777]"
0022500207,2025-11-11,Brooklyn Nets,Toronto Raptors,1401.1004921490537,1530.1013336999827,0.37734866599827155,0,"(0.349, 0.435]"
0022500208,2025-11-11,New York Knicks,Memphis Grizzlies,1536.9296421343483,1429.8888908993936,0.702231656268439,1,"(0.692, 0.777]"
0022500209,2025-11-11,Philadelphia 76ers,Boston Celtics,1517.803551598582,1511.4114551338814,0.569194943467852,1,"(0.52, 0.606]"
0022500210,2025-11-11,Oklahoma City Thunder,Golden State Warriors,1620.5321434369723,1507.5416420666452,0.709343357366862,1,"(0.692, 0.777]"
0022500211,2025-11-11,Utah Jazz,Indiana Pacers,1431.3711748766543,1406.313408771082,0.59532315277795,1,"(0.52, 0.606]"
0022500212,2025-11-11,Sacramento Kings,Denver Nuggets,1442.4687441144338,1563.2143940756846,0.3885773040172621,0,"(0.349, 0.435]"
0022500222,2025-11-12,Oklahoma City Thunder,Los Angeles Lakers,1628.6705294307,1522.5950997855766,0.701068404162118,1,"(0.692, 0.777]"
0022500224,2025-11-12,LA Clippers,Denver Nuggets,1452.080056696671,1574.094558588168,0.3868433786682459,0,"(0.349, 0.435]"
0022500223,2025-11-12,Sacramento Kings,Atlanta Hawks,1431.5885796019504,1519.8359122265053,0.4338350567249633,0,"(0.349, 0.435]"
0022500221,2025-11-12,Dallas Mavericks,Phoenix Suns,1462.6429673485097,1531.9376506077792,0.46080040331555233,0,"(0.435, 0.52]"
0022500219,2025-11-12,New Orleans Pelicans,Portland Trail Blazers,1429.0093305887003,1482.0679802074028,0.48409069614928835,0,"(0.435, 0.52]"
0022500220,2025-11-12,San Antonio Spurs,Golden State Warriors,1604.938248243309,1499.4032560729174,0.7004160179625974,0,"(0.692, 0.777]"
0022500217,2025-11-12,Miami Heat,Cleveland Cavaliers,1493.0344668249058,1521.9028841374152,0.518888873084646,0,"(0.435, 0.52]"
0022500216,2025-11-12,Boston Celtics,Memphis Grizzlies,1499.3489135509813,1421.5513772749098,0.6658801754904651,1,"(0.606, 0.692]"
0022500215,2025-11-12,New York Knicks,Orlando Magic,1545.2671557588321,1520.2609632033455,0.5952516280618111,0,"(0.52, 0.606]"
0022500214,2025-11-12,Detroit Pistons,Chicago Bulls,1571.1151747911895,1524.6494853278305,0.6246305102631362,1,"(0.606, 0.692]"
0022500213,2025-11-12,Charlotte Hornets,Milwaukee Bucks,1430.327871532488,1550.5698796146075,0.38926633147786494,1,"(0.349, 0.435]"
0022500218,2025-11-12,Houston Rockets,Washington Wizards,1584.4410722677467,1392.303653900725,0.7937702663689197,1,"(0.777, 0.863]"
0022500225,2025-11-13,Cleveland Cavaliers,Toronto Raptors,1536.4317725837852,1540.6670963479344,0.5541347103360778,0,"(0.52, 0.606]"
0022500226,2025-11-13,Phoenix Suns,Indiana Pacers,1544.8400619006147,1394.9824570488647,0.75108757946754,1,"(0.692, 0.777]"
0022500227,2025-11-13,Utah Jazz,Atlanta Hawks,1442.7021265988717,1531.9832938148043,0.4323738821138551,0,"(0.349, 0.435]"
0022500047,2025-11-14,San Antonio Spurs,Golden State Warriors,1585.3265997403564,1519.01490457587,0.6510123860378744,0,"(0.606, 0.692]"
0022500046,2025-11-14,Dallas Mavericks,LA Clippers,1449.7405560556742,1441.24844209396,0.5721567182228177,0,"(0.52, 0.606]"
0022500045,2025-11-14,New Orleans Pelicans,Los Angeles Lakers,1415.4547910965202,1514.225015102116,0.41902048750986026,0,"(0.349, 0.435]"
0022500044,2025-11-14,Minnesota Timberwolves,Sacramento Kings,1507.6104297385782,1419.4411980136515,0.6790292770554331,1,"(0.606, 0.692]"
0022500039,2025-11-14,New York Knicks,Miami Heat,1528.6001101731015,1478.5055783785358,0.6295154703212706,1,"(0.606, 0.692]"
0022500042,2025-11-14,Houston Rockets,Portland Trail Blazers,1590.2155048094169,1495.6225196995829,0.6870346891781576,1,"(0.606, 0.692]"
0022500041,2025-11-14,Detroit Pistons,Philadelphia 76ers,1581.6255205038217,1529.8660931814823,0.6317478965129858,1,"(0.606, 0.692]"
0022500040,2025-11-14,Orlando Magic,Brooklyn Nets,1536.928008789076,1390.534729501102,0.7473406357932522,1,"(0.692, 0.777]"
0022500043,2025-11-14,Milwaukee Bucks,Charlotte Hornets,1533.4693368959877,1447.4284142511078,0.6763532377283983,1,"(0.606, 0.692]"
0022500231,2025-11-15,Milwaukee Bucks,Los Angeles Lakers,1542.5314462395925,1525.957588752392,0.5835049182908721,0,"(0.52, 0.606]"
0022500232,2025-11-15,Minnesota Timberwolves,Denver Nuggets,1516.5976099810262,1584.926173190879,0.46218251383027426,0,"(0.435, 0.52]"
0022500229,2025-11-15,Charlotte Hornets,Oklahoma City Thunder,1438.366304907503,1637.0406141141607,0.2886622932313536,0,"(0.263, 0.349]"
0022500228,2025-11-15,Cleveland Cavaliers,Memphis Grizzlies,1520.916000694375,1412.1960221886427,0.7042489659647815,1,"(0.692, 0.777]"
0022500230,2025-11-15,Indiana Pacers,Toronto Raptors,1388.0129092739558,1556.1828682373446,0.32600880282303474,0,"(0.263, 0.349]"
0022500233,2025-11-16,Boston Celtics,LA Clippers,1508.7042686372483,1457.2688302041988,0.6313139047823133,1,"(0.606, 0.692]"
0022500234,2025-11-16,San Antonio Spurs,Sacramento Kings,1567.098252931296,1410.4540177712036,0.7583194893441481,1,"(0.692, 0.777]"
0022500235,2025-11-16,Washington Wizards,Brooklyn Nets,1386.5292213590549,1383.460267303313,0.5644980743649801,0,"(0.52, 0.606]"
0022500236,2025-11-16,Houston Rockets,Orlando Magic,1598.9785335124284,1544.002470986865,0.6360450018376255,1,"(0.606, 0.692]"
0022500237,2025-11-16,New Orleans Pelicans,Golden State Warriors,1403.7222174462443,1537.2432513849305,0.37125481091427676,0,"(0.349, 0.435]"
0022500238,2025-11-16,Dallas Mavericks,Portland Trail Blazers,1433.7201679454354,1486.8594909965714,0.4839747161472122,1,"(0.435, 0.52]"
0022500239,2025-11-16,Phoenix Suns,Atlanta Hawks,1551.8096096755237,1544.0897625139921,0.5710681355974694,0,"(0.52, 0.606]"
0022500240,2025-11-16,Utah Jazz,Chicago Bulls,1430.5956578996838,1514.1391396151982,0.44049743142339226,1,"(0.435, 0.52]"
0022500248,2025-11-17,Denver Nuggets,Chicago Bulls,1597.8672835781265,1498.4730676950533,0.6929464442948283,0,"(0.692, 0.777]"
0022500246,2025-11-17,Minnesota Timberwolves,Dallas Mavericks,1503.6564995937786,1448.1688758933135,0.6367264213076123,1,"(0.606, 0.692]"
0022500245,2025-11-17,Toronto Raptors,Charlotte Hornets,1565.3111147163895,1430.2837606970252,0.7347877758876273,1,"(0.692, 0.777]"
0022500247,2025-11-17,New Orleans Pelicans,Oklahoma City Thunder,1393.3270827406445,1645.1231583246386,0.23011122267070627,0,"(0.178, 0.263]"
0022500243,2025-11-17,Philadelphia 76ers,LA Clippers,1519.5550342838458,1446.9456195381035,0.6592030645475949,1,"(0.606, 0.692]"
0022500242,2025-11-17,Detroit Pistons,Indiana Pacers,1591.9365794014582,1378.8846627949108,0.8127831618186018,1,"(0.777, 0.863]"
0022500241,2025-11-17,Cleveland Cavaliers,Milwaukee Bucks,1529.1970296473612,1526.1933085274482,0.5644057565153539,1,"(0.52, 0.606]"
0022500244,2025-11-17,Miami Heat,New York Knicks,1468.1320115475314,1538.9736770041059,0.45858858740810343,1,"(0.435, 0.52]"
0022500253,2025-11-18,Los Angeles Lakers,Utah Jazz,1542.2957264645363,1446.2617298198288,0.688815518348929,1,"(0.606, 0.692]"
0022500252,2025-11-18,San Antonio Spurs,Memphis Grizzlies,1573.8653072296597,1403.9149932356565,0.7720783462479537,1,"(0.692, 0.777]"
0022500254,2025-11-18,Portland Trail Blazers,Phoenix Suns,1472.4107830486932,1535.8197018787946,0.4692290251200882,0,"(0.435, 0.52]"
0022500250,2025-11-18,Brooklyn Nets,Boston Celtics,1399.2662133855324,1519.0274793033436,0.38992444292566175,0,"(0.349, 0.435]"
0022500249,2025-11-18,Orlando Magic,Golden State Warriors,1533.8117310383186,1547.6383860905303,0.5404560685605545,1,"(0.52, 0.606]"
0022500251,2025-11-18,Atlanta Hawks,Detroit Pistons,1560.0796703107212,1597.1786508705372,0.5070526661500491,0,"(0.435, 0.52]"
0022500263,2025-11-19,Portland Trail Blazers,Chicago Bulls,1459.2723703453307,1517.8755681353084,0.4761242497466831,0,"(0.435, 0.52]"
0022500255,2025-11-19,Cleveland Cavaliers,Houston Rockets,1541.3936684649314,1609.1692734609749,0.46297382692933803,0,"(0.435, 0.52]"
0022500256,2025-11-19,Indiana Pacers,Charlotte Hornets,1373.6425913258317,1422.8578184218788,0.4896179459828039,1,"(0.435, 0.52]"
0022500257,2025-11-19,Miami Heat,Golden State Warriors,1483.2915311001045,1534.7711560102257,0.4863611074307564,1,"(0.435, 0.52]"
0022500258,2025-11-19,Philadelphia 76ers,Toronto Raptors,1529.0973484765132,1572.7370569915358,0.4976402872797928,0,"(0.435, 0.52]"
0022500259,2025-11-19,Minnesota Timberwolves,Washington Wizards,1513.8281597971654,1370.7232752768355,0.7437496079521454,1,"(0.692, 0.777]"
0022500260,2025-11-19,New Orleans Pelicans,Denver Nuggets,1386.8839685058647,1578.4647831378713,0.29711868383103157,0,"(0.263, 0.349]"
0022500261,2025-11-19,Oklahoma City Thunder,Sacramento Kings,1651.5662725594184,1403.6869634728398,0.8413996767560257,1,"(0.777, 0.863]"
0022500262,2025-11-19,Dallas Mavericks,New York Knicks,1437.9972156899266,1523.8141574515328,0.43727455068544924,0,"(0.435, 0.52]"
0022500267,2025-11-20,San Antonio Spurs,Atlanta Hawks,1580.247113534717,1545.8821956585198,0.6081617614717779,1,"(0.606, 0.692]"
0022500266,2025-11-20,Milwaukee Bucks,Philadelphia 76ers,1513.996669709878,1515.163420432679,0.5584946934540299,0,"(0.52, 0.606]"
0022500265,2025-11-20,Memphis Grizzlies,Sacramento Kings,1397.5331869305992,1399.2461544220084,0.5577192408989493,1,"(0.52, 0.606]"
0022500264,2025-11-20,Orlando Magic,LA Clippers,1546.6789611186232,1437.4033053454361,0.7049147705761157,1,"(0.692, 0.777]"
0022500048,2025-11-21,Cleveland Cavaliers,Indiana Pacers,1528.43040131091,1387.9332888383133,0.7408781633027387,1,"(0.692, 0.777]"
0022500049,2025-11-21,Boston Celtics,Brooklyn Nets,1529.9453637052623,1388.3483289836138,0.742091846054546,0,"(0.692, 0.777]"
0022500050,2025-11-21,Toronto Raptors,Washington Wizards,1586.67098503537,1363.5482642994955,0.8214451105803244,1,"(0.777, 0.863]"
0022500051,2025-11-21,Chicago Bulls,Miami Heat,1531.2070471282154,1497.6734200920434,0.6070208324386075,0,"(0.606, 0.692]"
0022500052,2025-11-21,Dallas Mavericks,New Orleans Pelicans,1425.753528270734,1378.5646453585957,0.6256060982546674,1,"(0.606, 0.692]"
0022500053,2025-11-21,Phoenix Suns,Minnesota Timberwolves,1548.9581145821571,1521.0031707745054,0.5993345164784057,1,"(0.52, 0.606]"
0022500054,2025-11-21,Houston Rockets,Denver Nuggets,1622.1325406149963,1586.7841062851403,0.6095100915651894,0,"(0.606, 0.692]"
0022500055,2025-11-21,Utah Jazz,Oklahoma City Thunder,1437.5485643335987,1656.0070816102498,0.2658508292797582,0,"(0.263, 0.349]"
0022500056,2025-11-21,Golden State Warriors,Portland Trail Blazers,1520.3892670182868,1445.9408913524237,0.6615772122968132,0,"(0.606, 0.692]"
0022500274,2025-11-22,Denver Nuggets,Sacramento Kings,1603.8503888489656,1386.862293167179,0.816206616867155,0,"(0.777, 0.863]"
0022500273,2025-11-22,Dallas Mavericks,Memphis Grizzlies,1436.2365575196034,1409.9170481854287,0.5970717320413269,0,"(0.52, 0.606]"
0022500272,2025-11-22,Milwaukee Bucks,Detroit Pistons,1498.358818293165,1611.3761255227387,0.399197859096057,0,"(0.349, 0.435]"
0022500271,2025-11-22,Chicago Bulls,Washington Wizards,1514.2104638199344,1358.5487273957447,0.7572814463387876,1,"(0.692, 0.777]"
0022500270,2025-11-22,New Orleans Pelicans,Atlanta Hawks,1368.0816161097264,1534.9107249797296,0.32770705018454804,0,"(0.263, 0.349]"
0022500269,2025-11-22,Orlando Magic,New York Knicks,1554.941347542492,1536.0578448707254,0.5867324244022337,1,"(0.52, 0.606]"
0022500268,2025-11-22,Charlotte Hornets,LA Clippers,1408.5671209093973,1429.1409189215674,0.5307957530651208,0,"(0.52, 0.606]"
0022500275,2025-11-23,Philadelphia 76ers,Miami Heat,1530.801271849392,1514.6700034003245,0.5828856156674334,0,"(0.52, 0.606]"
0022500276,2025-11-23,Atlanta Hawks,Charlotte Hornets,1544.0865223848969,1393.7048398235738,0.7516511643770601,1,"(0.692, 0.777]"
0022500277,2025-11-23,Boston Celtics,Orlando Magic,1509.166792015735,1566.5128396592295,0.4779296129818572,1,"(0.435, 0.52]"
0022500278,2025-11-23,Cleveland Cavaliers,LA Clippers,1535.6858127384332,1444.0032000073907,0.6834211570192327,1,"(0.606, 0.692]"
0022500279,2025-11-23,Toronto Raptors,Brooklyn Nets,1591.6705219391208,1409.126900673141,0.7845830516718155,1,"(0.777, 0.863]"
0022500280,2025-11-23,Oklahoma City Thunder,Portland Trail Blazers,1663.450904830083,1464.4650532967344,0.8001490322987349,1,"(0.777, 0.863]"
0022500281,2025-11-23,Phoenix Suns,San Antonio Spurs,1560.1767481207617,1591.2185842135073,0.5157648383691806,1,"(0.435, 0.52]"
0022500282,2025-11-23,Utah Jazz,Los Angeles Lakers,1430.1047411137656,1551.0088919507664,0.3883605524878397,0,"(0.349, 0.435]"
0022500292,2025-11-24,Sacramento Kings,Minnesota Timberwolves,1409.7160784394594,1509.7845372359009,0.4172022933861053,1,"(0.349, 0.435]"
0022500290,2025-11-24,Phoenix Suns,Houston Rockets,1573.7353326464247,1605.066258051171,0.5153492081853172,0,"(0.435, 0.52]"
0022500289,2025-11-24,New Orleans Pelicans,Chicago Bulls,1358.9058187045591,1521.0065833224483,0.33373158656645696,1,"(0.263, 0.349]"
0022500288,2025-11-24,Milwaukee Bucks,Portland Trail Blazers,1487.1812782384754,1458.8692262010989,0.5998280514704374,0,"(0.52, 0.606]"
0022500291,2025-11-24,Golden State Warriors,Utah Jazz,1501.865105073976,1419.230645644106,0.6720460407689042,1,"(0.606, 0.692]"
0022500286,2025-11-24,Miami Heat,Dallas Mavericks,1530.9908006390126,1419.5185490224462,0.7075381453216321,1,"(0.692, 0.777]"
0022500285,2025-11-24,Brooklyn Nets,New York Knicks,1403.095226119952,1524.4863527539878,0.38769488477189534,0,"(0.349, 0.435]"
0022500284,2025-11-24,Toronto Raptors,Cleveland Cavaliers,1597.70219649231,1544.5500203418947,0.6336110847292585,1,"(0.606, 0.692]"
0022500287,2025-11-24,Memphis Grizzlies,Denver Nuggets,1426.6350566825859,1580.9966035766852,0.34370987110630347,0,"(0.263, 0.349]"
0022500283,2025-11-24,Indiana Pacers,Detroit Pistons,1380.67787741079,1622.5536655774283,0.2403836114322456,0,"(0.178, 0.263]"
0022500057,2025-11-25,Washington Wizards,Atlanta Hawks,1351.7526078932308,1551.0402897823392,0.2879378212174753,1,"(0.263, 0.349]"
0022500058,2025-11-25,Philadelphia 76ers,Orlando Magic,1514.4804746107038,1551.8948688227215,0.5065988340411736,0,"(0.435, 0.52]"
0022500059,2025-11-25,Los Angeles Lakers,LA Clippers,1561.882987420426,1435.1389924039293,0.7253921885308385,1,"(0.692, 0.777]"
0022500068,2025-11-26,Sacramento Kings,Phoenix Suns,1426.0344142246483,1559.3055548172358,0.371590654856299,0,"(0.349, 0.435]"
0022500067,2025-11-26,Portland Trail Blazers,San Antonio Spurs,1475.664411642271,1577.6599996878442,0.41450748499986556,0,"(0.349, 0.435]"
0022500066,2025-11-26,Golden State Warriors,Houston Rockets,1511.0478159324468,1619.4960358803598,0.40552245362824874,0,"(0.349, 0.435]"
0022500065,2025-11-26,New Orleans Pelicans,Memphis Grizzlies,1377.5613342806982,1417.0111802916094,0.5036699006954742,0,"(0.435, 0.52]"
0022500062,2025-11-26,Miami Heat,Milwaukee Bucks,1539.179732570007,1470.3860927973033,0.6542513317881905,1,"(0.606, 0.692]"
0022500063,2025-11-26,Toronto Raptors,Indiana Pacers,1607.9610861198908,1373.947136290687,0.8304562180233175,1,"(0.777, 0.863]"
0022500061,2025-11-26,Charlotte Hornets,New York Knicks,1386.7510724261315,1535.3418095276008,0.3512417072928511,0,"(0.349, 0.435]"
0022500060,2025-11-26,Boston Celtics,Detroit Pistons,1523.784762852243,1629.2844066975313,0.40962076500839506,1,"(0.349, 0.435]"
0022500064,2025-11-26,Oklahoma City Thunder,Minnesota Timberwolves,1669.0467319257184,1493.4662014507119,0.777731323087533,1,"(0.777, 0.863]"
0022500076,2025-11-28,Denver Nuggets,San Antonio Spurs,1590.6204799676616,1589.2662092678404,0.5620699819162466,0,"(0.52, 0.606]"
0022500078,2025-11-28,Los Angeles Lakers,Dallas Mavericks,1569.5720061415625,1411.3296170914518,0.7600015212295481,1,"(0.692, 0.777]"
0022500077,2025-11-28,Utah Jazz,Sacramento Kings,1410.0479347856353,1415.629875888672,0.5522186947933799,1,"(0.52, 0.606]"
0022500079,2025-11-28,LA Clippers,Memphis Grizzlies,1427.4499736827927,1431.1139375110827,0.5549471793180899,0,"(0.52, 0.606]"
0022500075,2025-11-28,Oklahoma City Thunder,Phoenix Suns,1675.2702548792674,1569.7100931532123,0.7004464193422659,1,"(0.692, 0.777]"
0022500071,2025-11-28,Charlotte Hornets,Chicago Bulls,1376.9163046219317,1502.3510677463091,0.3821838597328166,1,"(0.349, 0.435]"
0022500073,2025-11-28,Indiana Pacers,Washington Wizards,1369.1999103953399,1371.6903488991416,0.5566149968845713,1,"(0.52, 0.606]"
0022500072,2025-11-28,Detroit Pistons,Orlando Magic,1612.7537881177664,1566.0796361758744,0.6249118303603732,0,"(0.606, 0.692]"
0022500070,2025-11-28,Brooklyn Nets,Philadelphia 76ers,1392.239769346339,1500.295707257551,0.40606695247027114,0,"(0.349, 0.435]"
0022500069,2025-11-28,Atlanta Hawks,Cleveland Cavaliers,1531.1025487764284,1534.2911307143138,0.5556229447445021,1,"(0.52, 0.606]"
0022500074,2025-11-28,New York Knicks,Milwaukee Bucks,1545.1765773318007,1460.7051300873727,0.6743724196149049,1,"(0.606, 0.692]"
0022500293,2025-11-29,Minnesota Timberwolves,Boston Celtics,1487.2426784971628,1540.3153814320078,0.48407049230325244,1,"(0.435, 0.52]"
0022500294,2025-11-29,Charlotte Hornets,Toronto Raptors,1394.2151565494128,1612.7083120152379,0.2658119146474023,1,"(0.263, 0.349]"
0022500295,2025-11-29,Indiana Pacers,Chicago Bulls,1381.6146904825719,1485.052215818828,0.4124944782739305,1,"(0.349, 0.435]"
0022500296,2025-11-29,Miami Heat,Detroit Pistons,1548.8606952799375,1595.2562568676758,0.49367461585761296,0,"(0.435, 0.52]"
0022500297,2025-11-29,Milwaukee Bucks,Brooklyn Nets,1451.5875578365901,1380.8698946771715,0.6567523993209495,1,"(0.606, 0.692]"
0022500298,2025-11-29,Golden State Warriors,New Orleans Pelicans,1499.693187230856,1363.458577061225,0.7361398509233512,1,"(0.692, 0.777]"
0022500299,2025-11-29,Phoenix Suns,Denver Nuggets,1561.3225928947957,1574.8825204740067,0.5408373834989646,0,"(0.52, 0.606]"
0022500300,2025-11-29,LA Clippers,Dallas Mavericks,1411.9114526618862,1404.6096596858793,0.5704785612429757,0,"(0.52, 0.606]"
0022500307,2025-11-30,Sacramento Kings,Memphis Grizzlies,1403.0919993428865,1446.6524585319892,0.49775433380818374,0,"(0.435, 0.52]"
0022500308,2025-11-30,Los Angeles Lakers,New Orleans Pelicans,1576.291963547135,1356.070492887079,0.8189823694039673,1,"(0.777, 0.863]"
0022500305,2025-11-30,Portland Trail Blazers,Oklahoma City Thunder,1464.0582020622749,1683.657755137684,0.2645708341356195,0,"(0.263, 0.349]"
0022500306,2025-11-30,Minnesota Timberwolves,San Antonio Spurs,1501.6887047126718,1605.0041687614953,0.4126647687742081,1,"(0.349, 0.435]"
0022500303,2025-11-30,New York Knicks,Toronto Raptors,1554.2941495825833,1592.1510456253652,0.5059621232774132,1,"(0.435, 0.52]"
0022500304,2025-11-30,Philadelphia 76ers,Atlanta Hawks,1511.6655819267185,1543.5451063235823,0.5145604172094314,0,"(0.435, 0.52]"
0022500302,2025-11-30,Cleveland Cavaliers,Boston Celtics,1521.8485731671599,1525.869355216499,0.5544398209910142,0,"(0.52, 0.606]"
0022500301,2025-11-30,Utah Jazz,Houston Rockets,1422.5858113314207,1630.8506645819507,0.27745971365318356,0,"(0.263, 0.349]"
0022500317,2025-12-01,Los Angeles Lakers,Phoenix Suns,1581.360457203824,1546.1791461568246,0.6092810949337704,0,"(0.606, 0.692]"
0022500315,2025-12-01,Denver Nuggets,Dallas Mavericks,1590.0259672119778,1420.5830594006825,0.7715639433865714,0,"(0.692, 0.777]"
0022500314,2025-12-01,Orlando Magic,Chicago Bulls,1583.577167425965,1468.602061210498,0.7116931220484515,1,"(0.692, 0.777]"
0022500313,2025-12-01,Miami Heat,LA Clippers,1535.0378060359244,1395.938052947083,0.7393309343826778,1,"(0.692, 0.777]"
0022500316,2025-12-01,Utah Jazz,Houston Rockets,1414.8169393491316,1638.6195365642398,0.25989009303677185,1,"(0.178, 0.263]"
0022500311,2025-12-01,Washington Wizards,Milwaukee Bucks,1359.2755688119096,1461.1984906556036,0.41460900635543246,1,"(0.349, 0.435]"
0022500310,2025-12-01,Indiana Pacers,Cleveland Cavaliers,1398.0648450909018,1506.3242581794116,0.40578449410563217,0,"(0.349, 0.435]"
0022500309,2025-12-01,Detroit Pistons,Atlanta Hawks,1609.079146111689,1557.9527980054463,0.6308996718801282,1,"(0.606, 0.692]"
0022500312,2025-12-01,Brooklyn Nets,Charlotte Hornets,1371.258961858158,1414.7724229392854,0.4978219681987745,1,"(0.435, 0.52]"
0022500318,2025-12-02,Philadelphia 76ers,Washington Wizards,1497.2578902448545,1375.6665166339574,0.7194444647679079,1,"(0.692, 0.777]"
0022500319,2025-12-02,Toronto Raptors,Portland Trail Blazers,1578.3179850771328,1456.6502187064775,0.7195332175752673,1,"(0.692, 0.777]"
0022500320,2025-12-02,Boston Celtics,New York Knicks,1541.3936702042472,1568.1272101308157,0.5219560733063184,1,"(0.52, 0.606]"
0022500321,2025-12-02,New Orleans Pelicans,Minnesota Timberwolves,1351.00199923039,1518.134091186994,0.3273229116904027,0,"(0.263, 0.349]"
0022500322,2025-12-02,San Antonio Spurs,Memphis Grizzlies,1588.558782287173,1460.5895798786182,0.7267948712208981,1,"(0.692, 0.777]"
0022500323,2025-12-02,Golden State Warriors,Oklahoma City Thunder,1507.081271405002,1691.0657384934814,0.3063310831731336,0,"(0.263, 0.349]"
0022500330,2025-12-03,Houston Rockets,Sacramento Kings,1617.8964591692693,1389.1548779962575,0.8261399926924159,1,"(0.777, 0.863]"
0022500332,2025-12-03,Dallas Mavericks,Miami Heat,1442.1868498155065,1542.3365398732094,0.41708860225348277,1,"(0.349, 0.435]"
0022500331,2025-12-03,Milwaukee Bucks,Detroit Pistons,1444.8075428335558,1619.4139552990453,0.3179207161951839,1,"(0.263, 0.349]"
0022500329,2025-12-03,Chicago Bulls,Brooklyn Nets,1460.5294686278546,1385.3199467485924,0.6625575052475179,0,"(0.606, 0.692]"
0022500324,2025-12-03,Cleveland Cavaliers,Portland Trail Blazers,1517.6862240143694,1448.797148798585,0.6543755924638807,0,"(0.606, 0.692]"
0022500327,2025-12-03,Atlanta Hawks,LA Clippers,1547.61798881809,1388.639319109798,0.760773744827085,0,"(0.692, 0.777]"
0022500326,2025-12-03,Orlando Magic,San Antonio Spurs,1591.6497600086084,1596.2085258929878,0.5536746498417332,0,"(0.52, 0.606]"
0022500325,2025-12-03,Indiana Pacers,Denver Nuggets,1386.702879255944,1568.4221767971537,0.3091088236230558,0,"(0.263, 0.349]"
0022500328,2025-12-03,New York Knicks,Charlotte Hornets,1554.7419801833926,1400.711438048851,0.7555513553557368,1,"(0.692, 0.777]"
0022500333,2025-12-04,Philadelphia 76ers,Golden State Warriors,1505.1134452313531,1498.5040010761543,0.5695017148896757,1,"(0.52, 0.606]"
0022500334,2025-12-04,Washington Wizards,Boston Celtics,1367.8109616474587,1554.7789001516703,0.30269387529488545,0,"(0.263, 0.349]"
